,order_id,date,customer_id,product,quantity,unit_price,shipping_address,payment_method,order_status,tracking_number,items_in_cart,coupon_code,referral_source,total_price
570,ORD200570,2024-12-27,C63727,Desk,2,362.14,122 Main St,DEBIT CARD,PENDING,TRK13611021,2,SAVE10,Instagram,724.28
571,ORD200571,2024-11-23,C42365,Tablet,1,214.08,867 Main St,GIFT CARD,RETURNED,TRK39563288,2,WINTER15,Google,214.08
572,ORD200572,2023-11-11,C27438,Printer,1,70.32,341 Main St,CASH,RETURNED,TRK69125497,4,WINTER15,Facebook,70.32
573,ORD200573,2023-01-25,C13205,Chair,5,421.42,522 Main St,DEBIT CARD,CANCELLED,TRK30686578,7,NO_COUPON,Instagram,2107.1
574,ORD200574,2024-01-24,C29685,Chair,5,384.69,275 Main St,CREDIT CARD,PENDING,TRK97733212,6,FREESHIP,Email,1923.45
575,ORD200575,2023-06-07,C74005,Chair,5,448.15,528 Main St,GIFT CARD,RETURNED,TRK61640534,7,SAVE10,Google,2240.75
576,ORD200576,2024-05-29,C14457,Laptop,5,79.08,747 Main St,CASH,PENDING,TRK42517811,8,NO_COUPON,Facebook,395.4
577,ORD200577,2023-01-22,C77046,Tablet,4,185.41,967 Main St,ONLINE,RETURNED,TRK44401497,9,WINTER15,Google,741.64
578,ORD200578,2024-10-10,C50415,Monitor,5,566.07,587 Main St,CREDIT CARD,DELIVERED,TRK41345634,6,SAVE10,Instagram,2830.35
579,ORD200579,2023-06-04,C73999,Tablet,2,187.88,413 Main St,ONLINE,SHIPPED,TRK67919507,4,WINTER15,Facebook,375.76
580,ORD200580,2023-11-14,C71076,Monitor,2,255.99,340 Main St,CREDIT CARD,DELIVERED,TRK65148292,4,SAVE10,Instagram,511.98
581,ORD200581,2024-11-11,C44674,Laptop,1,627.34,942 Main St,ONLINE,DELIVERED,TRK87158684,1,NO_COUPON,Referral,627.34
582,ORD200582,2024-02-19,C15228,Tablet,3,474.14,558 Main St,GIFT CARD,SHIPPED,TRK33860620,8,WINTER15,Google,1422.42
583,ORD200583,2025-06-15,C27072,Chair,3,154.37,996 Main St,GIFT CARD,DELIVERED,TRK29750379,4,NO_COUPON,Instagram,463.11
584,ORD200584,2025-03-21,C15257,Chair,4,145.05,626 Main St,ONLINE,DELIVERED,TRK28779938,6,SAVE10,Google,580.2
585,ORD200585,2023-08-20,C91486,Tablet,4,67.08,907 Main St,CASH,RETURNED,TRK79617136,8,WINTER15,Google,268.32
586,ORD200586,2024-11-10,C17389,Monitor,1,522.08,905 Main St,GIFT CARD,RETURNED,TRK98857880,5,FREESHIP,Referral,522.08
587,ORD200587,2023-06-12,C18820,Monitor,5,514.6,347 Main St,GIFT CARD,DELIVERED,TRK91547425,10,FREESHIP,Instagram,2573.0
588,ORD200588,2024-12-10,C61849,Monitor,4,577.82,811 Main St,CREDIT CARD,DELIVERED,TRK47613918,9,NO_COUPON,Google,2311.28
589,ORD200589,2025-02-10,C84041,Laptop,2,500.8,900 Main St,CASH,DELIVERED,TRK84920444,3,FREESHIP,Referral,1001.6
590,ORD200590,2023-09-10,C55757,Printer,2,461.13,175 Main St,GIFT CARD,RETURNED,TRK27356242,4,NO_COUPON,Email,922.26
591,ORD200591,2024-11-18,C18187,Laptop,1,605.28,470 Main St,GIFT CARD,SHIPPED,TRK50528185,3,FREESHIP,Referral,605.28
592,ORD200592,2024-04-23,C42306,Phone,3,204.27,938 Main St,ONLINE,RETURNED,TRK15499648,4,NO_COUPON,Google,612.81
593,ORD200593,2023-08-02,C51024,Monitor,1,489.8,636 Main St,GIFT CARD,SHIPPED,TRK31375086,4,FREESHIP,Facebook,489.8
594,ORD200594,2024-02-21,C40140,Phone,5,72.64,598 Main St,CREDIT CARD,CANCELLED,TRK12671989,7,NO_COUPON,Email,363.2
595,ORD200595,2025-01-10,C72596,Printer,2,385.16,491 Main St,ONLINE,PENDING,TRK83870446,7,SAVE10,Email,770.32
596,ORD200596,2023-06-12,C91805,Desk,3,606.41,653 Main St,DEBIT CARD,RETURNED,TRK34504030,7,FREESHIP,Facebook,1819.23
597,ORD200597,2024-11-25,C40538,Desk,2,211.82,700 Main St,GIFT CARD,CANCELLED,TRK29821356,4,WINTER15,Email,423.64
598,ORD200598,2024-04-26,C60329,Desk,5,495.35,826 Main St,CREDIT CARD,PENDING,TRK59069987,5,NO_COUPON,Facebook,2476.75
599,ORD200599,2023-06-30,C28740,Chair,3,556.99,123 Main St,ONLINE,CANCELLED,TRK33642221,4,FREESHIP,Facebook,1670.97
600,ORD200600,2023-05-26,C87051,Printer,1,72.31,460 Main St,GIFT CARD,CANCELLED,TRK82056333,1,FREESHIP,Facebook,72.31
601,ORD200601,2023-10-02,C12479,Monitor,5,24.82,529 Main St,CREDIT CARD,SHIPPED,TRK73935314,10,NO_COUPON,Referral,124.1
602,ORD200602,2024-03-05,C35852,Tablet,4,26.04,982 Main St,ONLINE,PENDING,TRK64660134,5,SAVE10,Instagram,104.16
603,ORD200603,2024-10-04,C26223,Tablet,1,657.07,800 Main St,CASH,PENDING,TRK50900547,4,SAVE10,Google,657.07
604,ORD200604,2025-06-22,C99214,Chair,3,32.62,252 Main St,DEBIT CARD,DELIVERED,TRK81368481,6,NO_COUPON,Facebook,97.86
605,ORD200605,2024-05-10,C49605,Monitor,2,228.91,892 Main St,DEBIT CARD,SHIPPED,TRK95620066,4,SAVE10,Referral,457.82
606,ORD200606,2024-11-06,C85018,Laptop,3,274.75,783 Main St,CASH,CANCELLED,TRK54128886,3,SAVE10,Google,824.25
607,ORD200607,2025-05-31,C96434,Printer,4,634.05,282 Main St,CASH,SHIPPED,TRK56730647,6,SAVE10,Google,2536.2
608,ORD200608,2024-07-24,C32956,Laptop,5,543.16,788 Main St,ONLINE,CANCELLED,TRK73140103,6,SAVE10,Instagram,2715.8
609,ORD200609,2025-01-27,C41137,Chair,3,449.13,809 Main St,CASH,RETURNED,TRK52732162,5,WINTER15,Referral,1347.39
610,ORD200610,2024-06-16,C60361,Desk,5,389.62,623 Main St,CASH,RETURNED,TRK83566924,7,FREESHIP,Facebook,1948.1
611,ORD200611,2023-04-21,C36688,Desk,1,305.17,700 Main St,GIFT CARD,RETURNED,TRK35720426,3,WINTER15,Referral,305.17
612,ORD200612,2023-06-02,C51811,Chair,3,445.12,339 Main St,GIFT CARD,CANCELLED,TRK82377939,8,NO_COUPON,Google,1335.36
613,ORD200613,2024-12-19,C62405,Laptop,2,230.36,154 Main St,ONLINE,RETURNED,TRK14721763,4,WINTER15,Email,460.72
614,ORD200614,2024-03-08,C77363,Phone,1,96.81,807 Main St,GIFT CARD,CANCELLED,TRK12439827,3,NO_COUPON,Referral,96.81
615,ORD200615,2025-03-07,C97218,Monitor,5,460.14,252 Main St,CREDIT CARD,RETURNED,TRK52632065,10,WINTER15,Facebook,2300.7
616,ORD200616,2024-10-17,C43919,Tablet,3,601.6,984 Main St,CREDIT CARD,CANCELLED,TRK73113192,7,SAVE10,Facebook,1804.8
617,ORD200617,2024-02-08,C57093,Tablet,3,184.47,834 Main St,ONLINE,CANCELLED,TRK75469057,4,NO_COUPON,Referral,553.41
618,ORD200618,2024-09-03,C50565,Tablet,1,411.34,399 Main St,DEBIT CARD,RETURNED,TRK97981418,5,NO_COUPON,Instagram,411.34
619,ORD200619,2024-07-16,C38845,Laptop,1,532.89,764 Main St,GIFT CARD,PENDING,TRK47637374,2,NO_COUPON,Referral,532.89
620,ORD200620,2024-03-27,C84834,Tablet,3,136.34,866 Main St,DEBIT CARD,RETURNED,TRK90136001,8,SAVE10,Referral,409.02
621,ORD200621,2023-10-22,C37455,Phone,5,476.01,146 Main St,CREDIT CARD,DELIVERED,TRK82685594,7,WINTER15,Google,2380.05
622,ORD200622,2024-11-02,C27078,Desk,5,236.38,128 Main St,CREDIT CARD,RETURNED,TRK89314307,7,NO_COUPON,Facebook,1181.9
623,ORD200623,2023-06-16,C91941,Printer,3,396.0,269 Main St,GIFT CARD,CANCELLED,TRK21330732,4,FREESHIP,Instagram,1188.0
624,ORD200624,2024-01-16,C25967,Tablet,5,341.96,747 Main St,DEBIT CARD,DELIVERED,TRK88559278,6,NO_COUPON,Email,1709.8
625,ORD200625,2023-09-24,C22123,Tablet,1,672.89,519 Main St,CREDIT CARD,PENDING,TRK43250279,1,WINTER15,Email,672.89
626,ORD200626,2024-03-01,C45671,Tablet,2,657.48,769 Main St,ONLINE,SHIPPED,TRK18179773,5,SAVE10,Referral,1314.96
627,ORD200627,2023-08-06,C53334,Chair,3,498.68,879 Main St,ONLINE,RETURNED,TRK31724421,4,FREESHIP,Email,1496.04
628,ORD200628,2023-03-26,C18717,Printer,5,558.63,861 Main St,CASH,PENDING,TRK58568806,8,FREESHIP,Referral,2793.15
629,ORD200629,2023-07-07,C50137,Phone,3,19.73,840 Main St,ONLINE,PENDING,TRK91836131,3,NO_COUPON,Referral,59.19
630,ORD200630,2023-06-23,C51481,Monitor,5,248.84,140 Main St,DEBIT CARD,CANCELLED,TRK33437701,10,NO_COUPON,Instagram,1244.2
631,ORD200631,2024-08-31,C99128,Chair,3,46.11,360 Main St,GIFT CARD,RETURNED,TRK32426808,5,WINTER15,Referral,138.33
632,ORD200632,2023-05-02,C67260,Laptop,5,678.16,463 Main St,GIFT CARD,DELIVERED,TRK38229104,7,WINTER15,Facebook,3390.8
633,ORD200633,2024-04-10,C79533,Laptop,5,601.72,921 Main St,GIFT CARD,CANCELLED,TRK54711422,5,WINTER15,Instagram,3008.6
634,ORD200634,2024-04-25,C66906,Printer,2,259.32,117 Main St,GIFT CARD,DELIVERED,TRK31633755,2,WINTER15,Referral,518.64
635,ORD200635,2023-12-13,C12818,Chair,3,63.68,434 Main St,CASH,RETURNED,TRK40879983,6,NO_COUPON,Facebook,191.04
636,ORD200636,2023-10-05,C60384,Laptop,4,371.07,336 Main St,CASH,CANCELLED,TRK92080037,7,WINTER15,Facebook,1484.28
637,ORD200637,2024-09-29,C92294,Chair,4,306.35,784 Main St,GIFT CARD,SHIPPED,TRK23585765,7,WINTER15,Referral,1225.4
638,ORD200638,2023-10-15,C66840,Tablet,4,578.27,547 Main St,ONLINE,DELIVERED,TRK76929637,9,WINTER15,Email,2313.08
639,ORD200639,2023-01-20,C22534,Chair,1,529.19,391 Main St,CASH,CANCELLED,TRK17415798,5,NO_COUPON,Referral,529.19
640,ORD200640,2024-02-27,C46509,Chair,2,587.49,647 Main St,GIFT CARD,RETURNED,TRK24241664,6,SAVE10,Referral,1174.98
641,ORD200641,2024-06-30,C71680,Printer,4,567.57,814 Main St,DEBIT CARD,PENDING,TRK47386650,9,WINTER15,Google,2270.28
642,ORD200642,2024-04-29,C15063,Chair,5,85.22,527 Main St,CREDIT CARD,CANCELLED,TRK10329390,7,FREESHIP,Email,426.1
643,ORD200643,2024-08-26,C77122,Laptop,1,438.37,647 Main St,CASH,CANCELLED,TRK75814880,4,SAVE10,Referral,438.37
644,ORD200644,2023-11-15,C86524,Chair,2,366.23,961 Main St,CASH,SHIPPED,TRK62490506,2,WINTER15,Email,732.46
645,ORD200645,2023-01-02,C82990,Laptop,2,150.05,727 Main St,CREDIT CARD,CANCELLED,TRK68574801,4,SAVE10,Facebook,300.1
646,ORD200646,2023-10-27,C98761,Chair,4,498.51,804 Main St,DEBIT CARD,SHIPPED,TRK43262630,4,SAVE10,Google,1994.04
647,ORD200647,2025-04-24,C54409,Desk,3,339.39,667 Main St,CASH,RETURNED,TRK67671316,7,FREESHIP,Google,1018.17
648,ORD200648,2025-01-18,C89674,Monitor,2,575.83,182 Main St,ONLINE,DELIVERED,TRK45902512,3,WINTER15,Referral,1151.66
649,ORD200649,2023-12-23,C45899,Monitor,2,642.98,153 Main St,DEBIT CARD,RETURNED,TRK32932093,7,FREESHIP,Email,1285.96
650,ORD200650,2023-05-18,C74499,Desk,2,372.23,518 Main St,GIFT CARD,DELIVERED,TRK93767278,7,SAVE10,Email,744.46
651,ORD200651,2024-11-12,C81192,Chair,3,646.34,429 Main St,DEBIT CARD,PENDING,TRK76931118,5,NO_COUPON,Google,1939.02
652,ORD200652,2024-06-05,C71473,Chair,5,341.84,328 Main St,ONLINE,SHIPPED,TRK94857335,8,FREESHIP,Instagram,1709.2
653,ORD200653,2024-02-25,C59338,Printer,3,690.3,747 Main St,CREDIT CARD,SHIPPED,TRK12902764,6,WINTER15,Google,2070.9
654,ORD200654,2023-06-12,C62661,Tablet,3,382.37,863 Main St,DEBIT CARD,RETURNED,TRK25748100,8,NO_COUPON,Instagram,1147.11
655,ORD200655,2023-03-14,C22101,Chair,2,132.6,262 Main St,DEBIT CARD,CANCELLED,TRK70711522,4,WINTER15,Email,265.2
656,ORD200656,2024-01-18,C51404,Monitor,2,189.06,835 Main St,GIFT CARD,SHIPPED,TRK85682500,7,SAVE10,Facebook,378.12
657,ORD200657,2023-12-24,C19384,Tablet,4,87.79,532 Main St,CASH,CANCELLED,TRK33207064,6,FREESHIP,Instagram,351.16
658,ORD200658,2025-04-18,C86864,Printer,2,46.36,670 Main St,GIFT CARD,RETURNED,TRK15323191,4,SAVE10,Google,92.72
659,ORD200659,2024-10-26,C24301,Phone,2,642.04,964 Main St,GIFT CARD,DELIVERED,TRK55000075,4,WINTER15,Email,1284.08
660,ORD200660,2024-10-19,C43842,Chair,2,651.57,933 Main St,DEBIT CARD,SHIPPED,TRK54084424,7,WINTER15,Facebook,1303.14
661,ORD200661,2025-02-28,C63657,Tablet,3,424.89,116 Main St,DEBIT CARD,CANCELLED,TRK86378984,6,FREESHIP,Google,1274.67
662,ORD200662,2023-01-28,C98332,Laptop,3,438.89,985 Main St,CASH,RETURNED,TRK85744797,3,NO_COUPON,Facebook,1316.67
663,ORD200663,2024-04-15,C59774,Monitor,1,72.6,941 Main St,DEBIT CARD,CANCELLED,TRK87635135,6,FREESHIP,Instagram,72.6
664,ORD200664,2024-12-19,C14847,Laptop,4,194.75,188 Main St,CASH,SHIPPED,TRK46492755,5,NO_COUPON,Facebook,779.0
665,ORD200665,2023-05-02,C83653,Tablet,4,231.26,253 Main St,ONLINE,SHIPPED,TRK32619935,6,WINTER15,Google,925.04
666,ORD200666,2024-08-31,C35711,Monitor,4,327.12,788 Main St,CREDIT CARD,CANCELLED,TRK45281495,4,NO_COUPON,Email,1308.48
667,ORD200667,2023-05-03,C10477,Laptop,1,466.42,172 Main St,GIFT CARD,PENDING,TRK41505339,5,SAVE10,Email,466.42
668,ORD200668,2024-07-05,C61257,Monitor,2,253.67,981 Main St,CASH,RETURNED,TRK25226070,3,WINTER15,Facebook,507.34
669,ORD200669,2023-02-05,C60547,Desk,1,257.0,812 Main St,DEBIT CARD,CANCELLED,TRK65694249,5,NO_COUPON,Referral,257.0
670,ORD200670,2024-04-18,C14576,Desk,4,539.2,747 Main St,CREDIT CARD,PENDING,TRK21637540,8,FREESHIP,Google,2156.8
671,ORD200671,2023-06-15,C49282,Chair,5,50.74,737 Main St,GIFT CARD,CANCELLED,TRK88653901,7,WINTER15,Google,253.7
672,ORD200672,2023-05-09,C14017,Phone,2,624.16,984 Main St,DEBIT CARD,SHIPPED,TRK71009446,2,SAVE10,Instagram,1248.32
673,ORD200673,2023-02-21,C46504,Tablet,2,372.92,131 Main St,CREDIT CARD,DELIVERED,TRK95024356,7,SAVE10,Email,745.84
674,ORD200674,2024-01-09,C56928,Laptop,4,358.75,860 Main St,GIFT CARD,DELIVERED,TRK57792939,9,SAVE10,Facebook,1435.0
675,ORD200675,2024-08-06,C97749,Desk,3,342.02,906 Main St,DEBIT CARD,PENDING,TRK90233116,5,NO_COUPON,Email,1026.06
676,ORD200676,2025-06-23,C90431,Laptop,2,422.34,985 Main St,CREDIT CARD,CANCELLED,TRK44151723,4,FREESHIP,Instagram,844.68
677,ORD200677,2025-04-03,C56722,Tablet,5,22.07,179 Main St,ONLINE,CANCELLED,TRK78778569,7,FREESHIP,Instagram,110.35
678,ORD200678,2024-11-24,C40863,Chair,3,163.13,457 Main St,GIFT CARD,SHIPPED,TRK20553345,5,WINTER15,Facebook,489.39
679,ORD200679,2023-02-02,C40798,Tablet,3,360.66,304 Main St,ONLINE,RETURNED,TRK66106697,5,FREESHIP,Instagram,1081.98
680,ORD200680,2023-08-27,C16702,Monitor,3,463.39,694 Main St,CREDIT CARD,RETURNED,TRK16953491,3,NO_COUPON,Facebook,1390.17
681,ORD200681,2024-01-30,C38262,Tablet,1,155.27,548 Main St,DEBIT CARD,SHIPPED,TRK47300502,6,NO_COUPON,Email,155.27
682,ORD200682,2023-07-23,C50274,Monitor,3,509.42,449 Main St,CREDIT CARD,CANCELLED,TRK91729086,5,FREESHIP,Google,1528.26
683,ORD200683,2025-05-18,C91591,Desk,4,652.48,887 Main St,CASH,PENDING,TRK23554043,5,FREESHIP,Instagram,2609.92
684,ORD200684,2024-09-22,C96583,Printer,4,34.84,288 Main St,CREDIT CARD,SHIPPED,TRK64353241,8,NO_COUPON,Email,139.36
685,ORD200685,2025-02-07,C64579,Desk,1,234.37,638 Main St,DEBIT CARD,SHIPPED,TRK10276565,5,FREESHIP,Email,234.37
686,ORD200686,2023-10-09,C41903,Desk,3,53.6,525 Main St,CASH,PENDING,TRK59112382,4,WINTER15,Facebook,160.8
687,ORD200687,2023-09-13,C19742,Tablet,1,332.09,408 Main St,GIFT CARD,RETURNED,TRK68845230,5,FREESHIP,Instagram,332.09
688,ORD200688,2024-03-06,C20077,Monitor,4,593.22,154 Main St,CREDIT CARD,CANCELLED,TRK36415742,8,WINTER15,Facebook,2372.88
689,ORD200689,2023-08-29,C13186,Tablet,2,444.84,787 Main St,ONLINE,SHIPPED,TRK56967415,7,NO_COUPON,Facebook,889.68
690,ORD200690,2024-07-12,C29318,Monitor,1,24.48,128 Main St,GIFT CARD,RETURNED,TRK88666721,1,NO_COUPON,Instagram,24.48
691,ORD200691,2024-11-24,C36137,Laptop,3,239.08,396 Main St,CASH,SHIPPED,TRK57376416,8,NO_COUPON,Google,717.24
692,ORD200692,2023-01-23,C25534,Desk,5,196.84,319 Main St,CREDIT CARD,DELIVERED,TRK68347402,5,WINTER15,Instagram,984.2
693,ORD200693,2025-03-12,C62070,Monitor,1,176.58,674 Main St,DEBIT CARD,RETURNED,TRK10267127,4,NO_COUPON,Referral,176.58
694,ORD200694,2023-10-02,C92049,Printer,4,666.52,619 Main St,CASH,SHIPPED,TRK32287092,8,FREESHIP,Email,2666.08
695,ORD200695,2024-11-23,C52604,Printer,5,101.3,553 Main St,ONLINE,SHIPPED,TRK48839788,7,FREESHIP,Email,506.5
696,ORD200696,2023-07-02,C22429,Chair,4,151.2,965 Main St,GIFT CARD,PENDING,TRK38572927,9,WINTER15,Facebook,604.8
697,ORD200697,2025-02-04,C27430,Printer,5,94.85,788 Main St,CASH,SHIPPED,TRK45025840,6,WINTER15,Email,474.25
698,ORD200698,2023-01-04,C44366,Laptop,2,388.22,169 Main St,CASH,DELIVERED,TRK48658394,2,WINTER15,Instagram,776.44
699,ORD200699,2023-11-13,C36813,Laptop,3,614.15,897 Main St,GIFT CARD,CANCELLED,TRK84088900,3,NO_COUPON,Facebook,1842.45
700,ORD200700,2024-09-25,C40201,Laptop,2,92.91,555 Main St,CASH,RETURNED,TRK30198779,3,WINTER15,Instagram,185.82
701,ORD200701,2024-06-23,C75456,Monitor,3,92.22,115 Main St,CREDIT CARD,DELIVERED,TRK90519490,5,FREESHIP,Email,276.66
702,ORD200702,2024-06-09,C33315,Printer,3,562.55,154 Main St,DEBIT CARD,RETURNED,TRK43589369,6,NO_COUPON,Email,1687.65
703,ORD200703,2023-03-22,C89336,Desk,1,92.79,799 Main St,CASH,PENDING,TRK47665103,3,WINTER15,Email,92.79
704,ORD200704,2023-06-03,C96034,Desk,4,30.27,819 Main St,ONLINE,DELIVERED,TRK87261034,9,FREESHIP,Google,121.08
705,ORD200705,2025-03-30,C50114,Monitor,2,49.08,420 Main St,DEBIT CARD,RETURNED,TRK20214786,7,FREESHIP,Instagram,98.16
706,ORD200706,2025-03-02,C85330,Desk,5,228.09,969 Main St,GIFT CARD,RETURNED,TRK97693301,9,FREESHIP,Facebook,1140.45
707,ORD200707,2024-11-01,C31761,Chair,4,650.04,989 Main St,GIFT CARD,CANCELLED,TRK17628852,6,SAVE10,Facebook,2600.16
708,ORD200708,2025-03-04,C25268,Printer,1,665.11,788 Main St,CASH,PENDING,TRK20481215,3,FREESHIP,Instagram,665.11
709,ORD200709,2024-12-07,C17132,Desk,1,386.03,855 Main St,ONLINE,PENDING,TRK37504692,4,FREESHIP,Google,386.03
710,ORD200710,2024-07-22,C48790,Laptop,5,21.54,113 Main St,GIFT CARD,RETURNED,TRK19086608,10,NO_COUPON,Google,107.7
711,ORD200711,2024-07-04,C61070,Tablet,2,475.78,632 Main St,ONLINE,SHIPPED,TRK90764894,2,WINTER15,Google,951.56
712,ORD200712,2024-01-09,C56969,Tablet,2,68.4,993 Main St,GIFT CARD,PENDING,TRK10513339,7,FREESHIP,Email,136.8
713,ORD200713,2025-06-21,C65056,Tablet,4,532.49,638 Main St,ONLINE,CANCELLED,TRK31705278,6,SAVE10,Facebook,2129.96
714,ORD200714,2023-04-21,C84888,Laptop,1,51.73,278 Main St,DEBIT CARD,PENDING,TRK23612847,1,FREESHIP,Facebook,51.73
715,ORD200715,2024-07-26,C68266,Printer,3,653.63,281 Main St,ONLINE,DELIVERED,TRK96161062,7,FREESHIP,Email,1960.89
716,ORD200716,2024-06-13,C84115,Chair,3,454.29,891 Main St,CREDIT CARD,PENDING,TRK25466842,4,WINTER15,Google,1362.87
717,ORD200717,2023-10-16,C50087,Chair,3,122.11,707 Main St,ONLINE,DELIVERED,TRK31143760,4,WINTER15,Email,366.33
718,ORD200718,2023-04-08,C16790,Laptop,4,64.74,718 Main St,GIFT CARD,CANCELLED,TRK91791367,8,SAVE10,Google,258.96
719,ORD200719,2024-01-21,C46920,Laptop,2,681.06,703 Main St,DEBIT CARD,SHIPPED,TRK86403837,3,FREESHIP,Facebook,1362.12
720,ORD200720,2023-09-21,C12740,Desk,5,128.95,305 Main St,CASH,PENDING,TRK98506513,10,FREESHIP,Instagram,644.75
721,ORD200721,2024-03-18,C46557,Desk,2,118.59,890 Main St,CREDIT CARD,DELIVERED,TRK56110689,2,NO_COUPON,Email,237.18
722,ORD200722,2024-11-15,C58156,Printer,1,95.1,516 Main St,GIFT CARD,PENDING,TRK49719458,1,WINTER15,Instagram,95.1
723,ORD200723,2023-12-09,C14455,Desk,3,54.95,385 Main St,CASH,RETURNED,TRK50933724,8,SAVE10,Referral,164.85
724,ORD200724,2024-10-18,C63150,Printer,3,136.97,326 Main St,CREDIT CARD,RETURNED,TRK19348078,4,FREESHIP,Referral,410.91
725,ORD200725,2023-03-12,C95269,Chair,2,194.85,372 Main St,GIFT CARD,RETURNED,TRK45670926,5,NO_COUPON,Referral,389.7
726,ORD200726,2024-10-25,C18105,Laptop,4,583.02,338 Main St,ONLINE,DELIVERED,TRK94006117,4,FREESHIP,Facebook,2332.08
727,ORD200727,2024-09-29,C29063,Chair,5,95.75,379 Main St,ONLINE,SHIPPED,TRK92745947,8,SAVE10,Instagram,478.75
728,ORD200728,2024-07-29,C10154,Desk,4,325.76,827 Main St,GIFT CARD,SHIPPED,TRK79793300,8,WINTER15,Email,1303.04
729,ORD200729,2023-09-08,C36997,Phone,4,186.41,819 Main St,GIFT CARD,PENDING,TRK92794872,6,SAVE10,Google,745.64
730,ORD200730,2025-02-22,C77357,Phone,1,474.6,407 Main St,DEBIT CARD,DELIVERED,TRK91943923,4,SAVE10,Email,474.6
731,ORD200731,2024-06-07,C71310,Printer,5,584.46,308 Main St,CREDIT CARD,RETURNED,TRK48292586,8,NO_COUPON,Email,2922.3
732,ORD200732,2025-03-07,C80987,Laptop,1,132.05,787 Main St,ONLINE,DELIVERED,TRK42187776,2,NO_COUPON,Google,132.05
733,ORD200733,2023-12-04,C90757,Tablet,4,494.84,694 Main St,CASH,RETURNED,TRK87991608,8,SAVE10,Email,1979.36
734,ORD200734,2024-01-23,C51898,Printer,4,224.61,630 Main St,CREDIT CARD,RETURNED,TRK19767885,6,WINTER15,Facebook,898.44
735,ORD200735,2024-06-28,C94508,Monitor,4,44.07,359 Main St,DEBIT CARD,PENDING,TRK13443264,6,NO_COUPON,Email,176.28
736,ORD200736,2024-02-09,C59441,Monitor,5,418.53,696 Main St,CREDIT CARD,PENDING,TRK66186874,6,FREESHIP,Google,2092.65
737,ORD200737,2024-01-03,C91029,Phone,4,532.87,972 Main St,CASH,PENDING,TRK25501930,9,FREESHIP,Instagram,2131.48
738,ORD200738,2025-06-04,C96261,Phone,2,485.37,264 Main St,CREDIT CARD,SHIPPED,TRK44998396,5,SAVE10,Email,970.74
739,ORD200739,2024-06-13,C35123,Phone,4,386.73,513 Main St,CASH,DELIVERED,TRK58979275,4,SAVE10,Facebook,1546.92
740,ORD200740,2024-07-20,C10892,Desk,2,377.47,433 Main St,CASH,PENDING,TRK76154554,7,NO_COUPON,Google,754.94
741,ORD200741,2025-01-23,C99683,Monitor,5,332.64,945 Main St,GIFT CARD,DELIVERED,TRK87305883,10,NO_COUPON,Referral,1663.2
742,ORD200742,2024-11-30,C41974,Laptop,3,699.93,726 Main St,CASH,RETURNED,TRK48051468,7,SAVE10,Google,2099.79
743,ORD200743,2024-09-30,C23978,Monitor,1,576.35,549 Main St,GIFT CARD,RETURNED,TRK87090813,1,WINTER15,Instagram,576.35
744,ORD200744,2024-06-12,C10642,Tablet,2,461.37,200 Main St,CASH,DELIVERED,TRK98725693,5,SAVE10,Google,922.74
745,ORD200745,2023-03-02,C73813,Printer,4,111.3,364 Main St,DEBIT CARD,PENDING,TRK89906749,7,FREESHIP,Email,445.2
746,ORD200746,2025-02-24,C32183,Desk,3,661.89,551 Main St,ONLINE,CANCELLED,TRK76287027,6,WINTER15,Referral,1985.67
747,ORD200747,2025-03-12,C54277,Tablet,2,259.58,940 Main St,DEBIT CARD,DELIVERED,TRK26500181,7,FREESHIP,Instagram,519.16
748,ORD200748,2024-07-15,C56553,Tablet,3,70.81,249 Main St,CREDIT CARD,SHIPPED,TRK37667360,8,FREESHIP,Referral,212.43
749,ORD200749,2025-04-13,C17551,Laptop,1,518.39,997 Main St,DEBIT CARD,PENDING,TRK88797170,4,FREESHIP,Instagram,518.39
750,ORD200750,2023-01-14,C14737,Tablet,4,145.41,637 Main St,CREDIT CARD,RETURNED,TRK10295115,7,FREESHIP,Email,581.64
751,ORD200751,2023-01-24,C35168,Tablet,2,599.86,455 Main St,GIFT CARD,PENDING,TRK76960854,7,FREESHIP,Facebook,1199.72
752,ORD200752,2024-10-03,C82217,Phone,4,429.37,299 Main St,CREDIT CARD,DELIVERED,TRK33305694,8,FREESHIP,Google,1717.48
753,ORD200753,2024-04-24,C42270,Phone,2,241.49,864 Main St,DEBIT CARD,RETURNED,TRK72697796,7,FREESHIP,Instagram,482.98
754,ORD200754,2025-05-31,C48846,Printer,2,452.05,983 Main St,CREDIT CARD,RETURNED,TRK52804097,3,WINTER15,Email,904.1
755,ORD200755,2023-06-13,C54160,Desk,3,336.71,658 Main St,CREDIT CARD,PENDING,TRK60515972,4,NO_COUPON,Email,1010.13
756,ORD200756,2024-06-27,C14080,Phone,1,283.69,202 Main St,GIFT CARD,SHIPPED,TRK93163682,6,NO_COUPON,Google,283.69
757,ORD200757,2024-02-22,C81074,Desk,1,157.72,597 Main St,DEBIT CARD,DELIVERED,TRK91105190,2,FREESHIP,Google,157.72
758,ORD200758,2023-03-26,C69021,Tablet,3,624.84,917 Main St,CREDIT CARD,CANCELLED,TRK57148510,8,WINTER15,Facebook,1874.52
759,ORD200759,2023-07-24,C96283,Desk,3,308.01,366 Main St,CASH,PENDING,TRK91784124,3,FREESHIP,Facebook,924.03
